org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
adafruit,circuitpython+Adafruit_Learning_System_Guides+circuitpython-org+Adafruit_Blinka+tinyuf2+Adafruit_Python_PlatformDetect+cookiecutter-adafruit-circuitpython+CircuitPython_Community_Bundle+Adafruit_CircuitPython_Bundle+Adafruit_CircuitPython_PIOASM+Adafruit_nRF52_Arduino+Adafruit_nRF52_Bootloader+Adafruit_CircuitPython_EMC2101+Adafruit_SCD30+Adafruit_CircuitPython_PyPortal+circup+Adafruit_CircuitPython_seesaw+Adafruit_SPIFlash+Adafruit_CircuitPython_FunHouse+Adafruit_CircuitPython_AdafruitIO+Adafruit_CircuitPython_DisplayIO_Layout+Adafruit_CircuitPython_Display_Text+Adafruit_CircuitPython_BNO055+Adafruit_CircuitPython_PortalBase+Adafruit_BusIO+ArduinoCore-samd+Adafruit_FRAM_SPI+Adafruit_CircuitPython_SCD30+Adafruit_CircuitPython_MiniMQTT+Adafruit_CircuitPython_ESP32SPI+Adafruit_CircuitPython_BNO08x+Adafruit_CircuitPython_LC709203F+Adafruit_CircuitPython_MCP230xx+Adafruit_NeoPixel+Adafruit_CircuitPython_HID+Adafruit_TinyUSB_Arduino+Adafruit_CircuitPython_Bitmap_Font+circuitpython-build-tools+Adafruit_ImageReader+Adafruit_CircuitPython_SSD1306+Adafruit-GFX-Library+arduino-CAN+Adafruit_MQTT_Library+Adafruit_CircuitPython_RGB_Display+Adafruit_CircuitPython_Requests+Adafruit_CircuitPython_CharLCD+Adafruit_TCS34725+Raspberry-Pi-Installer-Scripts+Adafruit_CircuitPython_ProgressBar+Adafruit_CircuitPython_AS7341+Adafruit_DAP+Adafruit_Seesaw+Adafruit_BMP280_Library+Adafruit_Protomatter+Adafruit_TinyUSB_ArduinoCore+Adafruit_CircuitPython_NeoPixel+Adafruit_CircuitPython_datetime+Adafruit_CircuitPython_EPD+Adafruit_CircuitPython_Display_Shapes+Adafruit_SSD1306+Adafruit_CircuitPython_MatrixPortal+Adafruit_EPD+Adafruit_CircuitPython_MLX90393+Adafruit_CircuitPython_LSM6DS+Adafruit_ADS1X15+Adafruit_CircuitPython_Wiznet5k+Adafruit_BNO08x+Adafruit_CircuitPython_SimpleIO+Adafruit_CircuitPython_RPLIDAR+Adafruit_CircuitPython_Motor+Adafruit_CircuitPython_IL0373+Adafruit_BMP3XX+Adafruit_CircuitPython_TCA9548A+Adafruit_CircuitPython_BusDevice+Adafruit_LSM6DS+Adafruit_Blinka_Displayio+Adafruit_SSD1305+Adafruit_CircuitPython_ST7735R+Adafruit_SH110x+adabot+Adafruit_CircuitPython_BME280+Adafruit_Blinka_bleio+Adafruit_LvGL_Glue+Adafruit_Si5351_Library+Adafruit_CircuitPython_BluefruitConnect+Adafruit_Board_Toolkit+Adafruit_CircuitPython_IRRemote+Adafruit_CircuitPython_MagTag+Adafruit-MCP23017-Arduino-Library+Adafruit_CircuitPython_IS31FL3731+Adafruit_CircuitPython_SHT4x+Adafruit_CircuitPython_MIDI+Adafruit_CircuitPython_MCP2515+Adafruit_CircuitPython_CircuitPlayground+RTClib+Adafruit_CircuitPython_AzureIoT+Adafruit-ST7735-Library+Adafruit_CircuitPython_BLE+Adafruit_MCP9808_Library+Adafruit_CircuitPython_Display_Button+Adafruit_CircuitPython_HTU31D+Adafruit_INA219+Adafruit_CircuitPython_SHTC3+nvm.toml+Adafruit_CircuitPython_BME680+Adafruit_CircuitPython_TLV493D+Adafruit_AVRProg+Adafruit_BME280_Library+Adafruit_CircuitPython_VL6180X+Adafruit_INA260+Adafruit_TouchScreen+Adafruit_WebSerial_ESPTool+Adafruit_CircuitPython_Nunchuk+Adafruit_CircuitPython_VEML7700+Adafruit_CircuitPython_Pypixelbuf+Adafruit_CircuitPython_FXAS21002C+Adafruit_CircuitPython_PCA9685+Adafruit_CircuitPython_DHT+Adafruit_CircuitPython_SD+Adafruit_CircuitPython_SI5351+Adafruit_CircuitPython_LSM303DLH_Mag+Adafruit_MPU6050+Adafruit_CircuitPython_MCP9808+Adafruit_IO_Documentation+Adafruit_CircuitPython_TCS34725+Adafruit_CircuitPython_ATECC+Adafruit_FeatherOLED+Adafruit_CircuitPython_ImageLoad+Logic2-SPIFlash+Adafruit_CircuitPython_BLE_File_Transfer+Adafruit_CircuitPython_BLE_BroadcastNet+Adafruit_CircuitPython_DisplayIO_SSD1306+Adafruit_CircuitPython_Pixel_Framebuf+Adafruit_CircuitPython_DisplayIO_SH1107+nina-fw+Adafruit_CircuitPython_TinyLoRa+Adafruit_CircuitPython_TLC59711+Adafruit_CircuitPython_MPR121+uf2-samdx1+Adafruit-MAX31855-library+Adafruit_MLX90393_Library+Adafruit_CircuitPython_SimpleMath+Adafruit_CircuitPython_Hue+Adafruit_CircuitPython_BitbangIO+Adafruit_CircuitPython_LTR390+Adafruit_CircuitPython_SGP40+Adafruit_Arcada+Adafruit_CircuitPython_Debouncer+Adafruit_CCS811+Adafruit_CircuitPython_LIS331+Adafruit_CircuitPython_LIS2MDL+Adafruit_CircuitPython_MPU6050+Adafruit_DPS310+Adafruit_WebSerial_3DModelViewer+Adafruit_CircuitPython_APDS9960+Adafruit-PCD8544-Nokia-5110-LCD-library+Adafruit_CircuitPython_VCNL4040+Adafruit_CircuitPython_GPS+Adafruit_VL53L0X+Adafruit_CircuitPython_OAuth2+seesaw+DHT-sensor-library+circuitpython_jupyter_kernel+Adafruit_CircuitPython_ADXL34x+Adafruit_AHRS+Adafruit_IO_Arduino+Adafruit_CircuitPython_Fingerprint+Adafruit_ZeroI2S+Adafruit_CircuitPython_SHT31D+Adafruit_CircuitPython_BMP280+Adafruit-BMP085-Library+Adafruit_Community_Code_of_Conduct+Adafruit_CircuitPython_PN532+Adafruit_CircuitPython_miniQR+Adafruit_CircuitPython_LIS3DH+Adafruit_CircuitPython_MCP4728+Adafruit_CircuitPython_Gizmo+Adafruit_CircuitPython_DS1307+Adafruit_CircuitPython_MotorKit+Adafruit_CircuitPython_DotStar+Adafruit_CircuitPython_RFM9x+Adafruit_CircuitPython_CPython+Adafruit_CircuitPython_VL53L0X+Adafruit_CircuitPython_Logging+Adafruit_CircuitPython_DS3502+Adafruit-MLX90614-Library+Adafruit_CircuitPython_miniesptool+Adafruit_CircuitPlayground+Adafruit_SleepyDog+Adafruit_ILI9341+Adafruit_CircuitPython_CCS811+Adafruit_CircuitPython_STMPE610+Adafruit_CircuitPython_ServoKit+Adafruit_CircuitPython_MCP4725+Adafruit_STMPE610+Adafruit_CircuitPython_ADS1x15+Adafruit_CircuitPython_LSM9DS1+Adafruit_CircuitPython_PM25+Adafruit_CircuitPython_MAX31865+Adafruit_CircuitPython_OV7670+Adafruit_CircuitPython_RockBlock+Adafruit_CircuitPython_AHTx0+Adafruit_CircuitPython_74HC595+Adafruit_GPS+Adafruit_nRF52_nrfutil+Adafruit_APDS9960+Adafruit_CircuitPython_Register+Adafruit_CircuitPython_FRAM+Adafruit_AS7341+Adafruit_CircuitPython_NeoPixel_SPI+Adafruit_CircuitPython_PyBadger+Adafruit_CircuitPython_AW9523+Adafruit_MCP3008+AdafruitClassLibrary+Adafruit_LIS3DH+Adafruit_CircuitPython_MLX90640+adafruit-beaglebone-io-python+Adafruit_CircuitPython_HT16K33+Adafruit_CircuitPython_HCSR04+Adafruit_CircuitPython_NeoTrellis+Adafruit_CircuitPython_Crickit+Adafruit_CircuitPython_WS2801+Python-Thermal-Printer+Adafruit_CircuitPython_CLUE+Adafruit_CircuitPython_RA8875+Adafruit_CircuitPython_BLE_Apple_Media+Glider-for-iOS+Adafruit_Python_Shell+Adafruit_Python_PureIO+Adafruit_CircuitPython_MAX7219+Adafruit_CircuitPython_DisplayIO_SH1106+Adafruit_CircuitPython_Thermal_Printer+Adafruit_CircuitPython_LED_Animation+Adafruit_CircuitPython_NTP+Adafruit_CircuitPython_TSL2561+Adafruit-Fingerprint-Sensor-Library+Adafruit_CircuitPython_MCP3xxx,19000,11291,2146,4140,1396,373,4167,adafruit,""
web-platform-tests,wpt+wpt-metadata+wpt.fyi+rfcs+wpt.live+wpt-pr-bot,14463,3253,951,5332,178,371,10081,web-platform-tests,""
spack,spack+spack-tutorial+spack-monitor+spack-stack-catalog+build-abi-containers+spack-bot,19058,11458,3563,3328,648,370,3389,spack,""
envoyproxy+lyft,envoy+clutch+cartography+envoy-mobile+nighthawk+ratelimit+l5kit+protoc-gen-validate+go-control-plane+envoy-build-tools+java-control-plane+flyte+presto-gateway+envoyproxy.github.io+envoy-filter-example+confidant+envoy-perf+xds-relay+envoy-tools+protoc-gen-star+pynamodb-attributes+flinkk8soperator+Kronos-Android+data-plane-api+envoy-openssl+ci-infra+katacoda-scenarios,39324,25398,4744,6975,1721,368,7461,Envoy,www.envoyproxy.io
spring-projects,spring-boot+spring-framework+spring-security+spring-kafka+spring-batch+spring-data-mongodb+spring-integration+spring-data-redis+spring-data-elasticsearch+spring-data-jpa+spring-data-couchbase+spring-data-commons+spring-data-examples+spring-data-jdbc+spring-data-r2dbc+spring-session+spring-amqp+spring-data-rest+sts4+spring-data-cassandra+spring-hateoas+spring-statemachine+spring-data-envers+spring-graphql+spring-data-build+spring-petclinic+spring-data-neo4j+spring-batch-extensions+spring-vault+spring-integration-aws+spring-ldap+spring-net+spring-retry+spring-data-keyvalue+spring-session-bom+spring-boot-data-geode+spring-restdocs+spring-integration-samples+spring-security-oauth+spring-observability+spring-data-solr+spring-session-data-mongodb+spring-security-samples+spring-security-kerberos+spring-shell+spring-hateoas-examples+spring-ws,29320,15041,1341,6427,5582,368,7356,Spring,spring.io/projects
Azure-Samples,modern-data-warehouse-dataops+cognitive-services-quickstart-code+cognitive-services-speech-sdk+active-directory-aspnetcore-webapp-openidconnect-v2+digital-twins-explorer+communication-services-web-calling-hero+Synapse+azure-intelligent-edge-patterns+azure-iot-samples-csharp+iot-middleware-freertos-samples+communication-services-android-calling-hero+azure-search-power-skills+live-video-analytics-iot-edge-csharp+active-directory-xamarin-native-v2+communication-services-web-chat-hero+communication-services-ios-calling-hero+Cognitive-Services-Voice-Assistant+search-qna-maker-accelerator+iot-edge-opc-plc+ms-identity-javascript-react-tutorial+active-directory-b2c-dotnet-desktop+service-fabric-cluster-templates+communication-services-web-calling-tutorial+communication-services-dotnet-quickstarts+azure-files-samples+microsoft-azure-attestation+communication-services-android-quickstarts+active-directory-b2c-dotnet-uwp+communication-services-ios-quickstarts+iot-edge-for-iiot+ms-identity-javascript-angular-tutorial+active-directory-dotnet-native-aspnetcore-v2+azure-search-dotnet-samples+active-directory-b2c-xamarin-native+Cognitive-Speech-TTS+azure-search-python-samples+Iot-Telemetry-Simulator+AnomalyDetector+media-services-v3-dotnet-core-functions-integration+communication-services-javascript-quickstarts+ms-identity-javascript-tutorial+active-directory-dotnet-desktop-msgraph-v2+communication-services-contoso-med-app+webapi-nodejs+active-directory-dotnetcore-devicecodeflow-v2+serverless-full-stack-apps-azure-sql+azure-search-knowledge-mining+ms-identity-aspnet-daemon-webapp+azure-search-performance-testing+active-directory-b2c-dotnet-webapp-and-webapi+ms-identity-javascript-nodejs-desktop+cognitive-services-REST-api-samples+confidential-computing+ms-identity-javascript-angular-spa-dotnetcore-webapi-roles-groups+sftp-creation-template+app-service-msi-servicebus-dotnet+blockchain+djangoapp+active-directory-dotnetcore-daemon-v2+AzureMapsCodeSamples+azure-samples-python-management+video-analyzer-iot-edge-csharp+cognitive-services-FaceAPIEnrollmentSample+ms-identity-java-webapp+smartbulkcopy+azure-digital-twins-getting-started+ms-identity-aspnet-webapi-onbehalfof+active-directory-dotnet-external-identities-api-connector-azure-function-validate+ms-identity-java-servlet-webapp-authentication+active-directory-verifiable-credentials+NVIDIA-Deepstream-Azure-IoT-Edge-on-a-NVIDIA-Jetson-Nano+ms-identity-dotnetcore-b2c-account-management+ms-identity-java-webapi+digital-twins-samples+LUIS-DevOps-Template+azure-iot-samples-python+active-directory-b2c-javascript-nodejs-webapi+jmeter-aci-terraform+ms-identity-dotnet-advanced-token-cache+ms-identity-javascript-react-spa-dotnetcore-webapi-obo+ms-identity-javascript-react-spa+ms-identity-b2c-javascript-nodejs-management+active-directory-b2c-javascript-angular-spa+ms-identity-aspnet-webapp-openidconnect+azure-sdk-for-go-samples+event-grid-node-publish-consume-events+iot-hub-c-raspberrypi-client-app+ms-identity-b2c-javascript-spa+mlops-enterprise-template+ms-identity-android-java+cognitive-services-spatial-analysis+js-e2e-client-cognitive-services+hello-spring-function-azure+openhack-devops-proctor+azure-event-grid-viewer+azure-cosmos-java-sql-api-samples+active-directory-b2c-custom-policy-starterpack+active-directory-b2c-ios-swift-native-msal+azure-cli-samples+azure-cosmosdb-live-data-migrator+ms-identity-javascript-angular-spa-aspnetcore-webapi+azure-cosmos-db-graph-python-getting-started+ms-identity-javascript-angular-spa-aspnet-webapi-multitenant+streaming-at-scale+saga-orchestration-serverless+IoTMQTTSample+azure-iot-samples-node+ms-identity-javascript-v2,10238,4947,1096,3057,803,368,3392,Azure-Samples,""
odoo,odoo+documentation+documentation-user+owl+runbot+ps-runbot-testing+mail-client-extensions+docker,88660,34294,3819,17957,757,365,49790,Odoo,odoo.com
mozilla,common-voice+uniffi-rs+experimenter-docs+glean+lookml-generator+glean-dictionary+glean_parser+gcp-ingestion+TTS+Spoke+ecosystem-platform+policy-templates+foundation-security-advisories+glean-annotations+glean.js+OpenWPM+mozilla-schema-generator+community-tc-config+glam+bergamot-translator+readability+fx-private-relay+standards-positions+rust-code-analysis+dump_syms+reticulum+addons+cubeb+addons-blog+protocol+mentoring+neqo+frost+bleach+wpt-sync+docker-etl+network-pulse+mozanalysis+ssl-config-generator+webext-compat-tool+addons-release-tests+addons-scanner-utils+DeepSpeech-examples+webrtc-sdp+jetstream-config+code-review+mozci+node-fx-runner+PRESC+addons-pm+tls-observatory+hubs-ops+nimbus-shared+jetstream+fathom+docere+rust-ece+code-coverage+react-content-marker+hackweek-avatar-maker+rust-android-gradle+eslint-plugin-no-unsanitized+babw+crlite+messaging-system-inflight-assets+app-store-analytics-export+addons-moz-compare+cubeb-coreaudio-rs+audioipc-2+pkipolicy+fx-private-relay-add-on+telemetry-batch-view+sphinx-js+m-response+prio-processor+docker-test-mozilla-django-oidc+docker-sbt+LPCNet+janus-plugin-sfu+dialog+fix-stacks+forecasting+addons-wp-headless+platform-status+authenticator-rs+fx-crash-sig+concepts+fxrecord+community-portal+deepspeech-playbook+cubeb-pulse-rs+infosec.mozilla.org+hubs-cloud+burnham+dinobuildr+OneCRL-Tools+protocol-assets+ssh_scan+sumo-project+taar+moz-sql-parser,24486,9993,2185,7325,2114,359,10194,Mozilla,mozilla.org
cloudfoundry+cloudfoundry-incubator+cloudfoundry-community+cloudfoundry-samples,cloud_controller_ng+uaa+cf-for-k8s+cf-acceptance-tests+buildpacks-ci+backup-and-restore-sdk-release+bosh-linux-stemcell-builder+php-buildpack+cloud-service-broker+ruby-buildpack+bosh+routing-release+bosh-agent+cli+docs-dev-guide+kubecf+gorouter+community+java-buildpack+nginx-buildpack+nodejs-buildpack+cf-python-client+capi-release+csb-brokerpak-aws+python-buildpack+dotnet-core-buildpack+bosh-backup-and-restore+bosh-vsphere-cpi-release+loggregator-agent-release+metric-proxy+cli-plugin-repo+loggregator-release+multiapps-controller+csb-brokerpak-azure+go-buildpack+uaa-release+go-cfclient+capi-k8s-release+r-buildpack+staticfile-buildpack+bosh-deployment+bosh-dns-release+cf-deployment+service-fabrik-broker+terraform-provider-cloudfoundry+csb-brokerpak-gcp+stratos+cf-crd-explorations+haproxy-boshrelease+cf-networking-release+diego-release+bosh-aws-cpi-release+log-cache-release+ibm-websphere-liberty-buildpack+metrics-discovery-release+eirini+guardian+cf-k8s-networking+docs-cloudfoundry-concepts+bosh-utils+app-autoscaler+quarks-operator+hwc-buildpack+cf-java-client+syslog-release+multiapps-cli-plugin+silk-release+apt-buildpack+binary-buildpack+os-conf-release+bosh-community-stemcell-ci-infra+docs-running-cf+docs-loggregator+system-metrics-scraper-release+docs-cf-cli+jumpbox-boshrelease+bosh-bootloader+cf-for-k8s-docs+spring-music+kubo-release+cf-resource+bosh-alicloud-cpi-release+credhub+logsearch-for-cloudfoundry+app-autoscaler-release,11918,3029,1360,6193,833,358,7091,Cloud Foundry,cloudfoundry.org
vitejs,vite+awesome-vite+docs-cn+vite-plugin-react-pages+vite-plugin-react,11672,7380,1056,1725,1428,356,1808,vitejs,""
rails,rails+webpacker+tailwindcss-rails+kredis+marcel+request.js+homepage+rails-contributors+jbuilder+activeresource+sprockets+execjs+activerecord-session_store+rails-docs-server+rails-html-sanitizer+sprockets-rails+web-console+rails-dev-box+rails-controller-testing+coffee-rails+spring,12945,9078,1418,1673,737,352,1712,Ruby on Rails,rubyonrails.org
TP-Lab,tokens+Mobile-SDK,1844,480,904,443,17,350,443,TP-Lab,""
KhronosGroup,Vulkan-ValidationLayers+SPIRV-Tools+VK-GL-CTS+SPIRV-LLVM-Translator+OpenCL-CTS+Vulkan-Samples+Vulkan-Loader+SPIRV-Headers+OpenCL-Docs+Vulkan-Docs+Vulkan-Tools+SPIRV-Registry+MoltenVK+WebGL+KTX-Software+SPIRV-Cross+glTF+glTF-Blender-IO+Vulkan-Hpp+SYCL-Docs+OpenGL-Registry+OpenXR-SDK-Source+glTF-Sample-Models+Vulkan-Guide+glTF-Project-Explorer+OpenXR-CTS+SPIRV-Reflect+glTF-Sample-Viewer+OpenXR-Docs+EGL-Registry+OpenCL-Headers+3D-Formats-Guidelines+OpenCL-ICD-Loader+Vulkan-ExtensionLayer+KTX-Specification+OpenCL-SDK+OpenCL-CLHPP+Khronosdotorg+Vulkan-Headers+SPIRV-Guide+GLSL+3DC-Certification+VK-GL-CTS-Tools+glTF-Tutorials+OpenCL-Guide+glTF-Validator+OpenCL-Registry+OpenVX-sample-impl,17001,11239,1926,2488,1141,350,2695,KhronosGroup,""
jellyfin,jellyfin-web+jellyfin+jellyfin-android+jellyfin-vue+jellyfin-androidtv+jellyfin-docs+jellyfin-expo+jellyfin-roku+jellyfin-kodi+jellyfin-desktop+jellyfin-sdk-kotlin+jellyfin-apiclient-javascript+jellyfin-plugin-trakt+jellyfin-plugin-anilist+jellyfin-chromecast+SwiftFin+jellyfin-client-axios+jellyfin-plugin-tvdb+jellyfin-blog+jellyfin-plugin-kodisyncqueue+jellyfin-plugin-tvmaze+jellyfin-media-player+jellyfin-webos+jellyfin-plugin-pushbullet+jellyfin-plugin-fanart+jellyfin-plugin-ldapauth+jellyfin-plugin-opensubtitles+jellyfin-meta+jellyfin-plugin-playbackreporting+jellyfin-plugin-reports+jellyfin-plugin-autoorganize+jellyfin-ffmpeg+jellyfin-plugin-tvheadend+jellyfin-plugin-tmdb+jellyfin-plugin-anidb+jellyfin-plugin-webhook+jellycon+jellyfin-tizen+jellyfin-plugin-tmdbboxsets+JellyfinPlayer+jellyfin-plugin-bookshelf+jellyfin-plugin-nextpvr+jellyfin-apiclient-java+Swiftfin+jellyfin-plugin-email+jellyfin-artwork+jellyfin-plugin-emailnotifications+jellyfin-plugin-musicbrainz+mopidy-jellyfin+jellyfin-server-windows+jellyfin-metapackages,20072,11399,1671,4281,1544,347,5458,Jellyfin,jellyfin.org
AdoptOpenJDK,openjdk-jdk+openjdk-tests+openjdk-website+openjdk-build+IcedTea-Web+website-adoptium+openjdk-infrastructure+openjdk-docker+openjdk-api-v3+ci-jenkins-pipelines+blog+openjdk-dashboard-v2+TSC+jitwatch+TKG+openjdk-systemtest+openjdk-test-tools+build-jdk+openjdk-installer+openjdk11-upstream-binaries+openjdk8-upstream-binaries+openjdk-jdk8u+openjdk-mirror-scripts+homebrew-openjdk+openjdk-jmc-overrides+stf+openjdk-jdk11u+run-aqa+openjdk-aarch64-jdk8u+jsplitpkgscan-maven-plugin,13370,6896,886,2948,902,340,4686,AdoptOpenJDK,""
pingcap,tidb+docs-cn+docs+parser+tiup+br+tidb-operator+ticdc+docs-tidb-operator+kvproto+community+docs-dm+dm+tipocket+website+tidb-dashboard+tidb-lightning+monitoring+pingcap.github.io+dumpling+tidb-tools+presentations+go-tpc+talent-plan+tispark+tidb-binlog+website-docs+gdocwiki+errors+mysql-tester+go-ycsb+badger+tidb-ansible+log+go-randgen+dev-guide+dead-mans-switch+failpoint+tidb-insight,65328,49819,4782,8052,2412,339,8315,PingCAP,github.com/pingcap
influxdata,telegraf+influxdb+ui+docs-v2+flux+influxdb_iox+openapi+giraffe+helm-charts+community-templates+clockface+kapacitor+influxdb-client-python+influx-cli+influxdata-docker+flux-lsp+influxdb-client-java+influxdb-client-csharp+influxdb-client-go+pkg-config+influxdb-rails+influxdb-client-php+telegraf-operator+docs.influxdata.com-ARCHIVE+vsflux+influxdb-java+influxdb-client-js+influxdb-client-ruby+influxdb-python+chronograf+influxql+nifi-influxdb-bundle+terraform-aws-influxdb+influxdb-csharp+jaeger-influxdb+influxdb-client-swift+influxdb-gds-connector+influxdb-plugin-fluent+mix_test_interactive,42831,21891,3878,11516,3242,339,13820,InfluxData,influxdata.com
bcgov,jag-file-submission+moh-prime+sbc-auth+entity+lear+bcdata+queue-management+gis-pantry+SIMS+healthgateway+invasivesbc+devhub-app-web+platform-services-registry+namex+biohubbc+PIMS+dts-vc-issuer-service+shinyssdtools+ckan-ui+ocp-sso+CCISS_ShinyApp+react-shared-components+wps+cas-ciip-portal+foi-flow+moh-keycloak-user-management+workforce-profile-tool+digital.gov.bc.ca+clus+citz-dst-capstone-2021+eco-info+github-optimization+cas-metabase+aries-vcr+devhub-resources+cas-ggircs+repomountie+secure-image-app+ols-devkit+vc-authn-oidc+ExitSurveyAdmin+nr-rfc-ensweather+ols-geocoder+name-examination+api-services-portal+smk-tlink+invasivesBC-mussels-iOS+bcwebmaps-options+networkpolicy-migration-workshop+von-network+smk-cli+orgbook-configurations+ols-router+cmip6-BC+issuer-kit+cloud-pathfinder+cas-airflow+ised-business-banking-initiative+von-bc-registries-agent-configurations+orgbook-bc-client+rocketchat+nr-get-token+bcgov-just-ask+cas-ggircs-ciip-2018-extract+cas-pipeline+smk+protected-lands-and-waters-indicator+ExchangeLabOps+kirk+indy-email-verification+containerization-and-cloud-economic-model+nr-rfc-processing+ssdtools+rems+aries-vcr-issuer-agency+iiwbook+moh-bcer+patroni-postgres-container+essential-services-delivery+designatedlands+test1+shinywqg+aries-vcr-client+issuer-kit-demo-verifier-chat+realm-o-matic+NotifyBC+bcmaps+shinyhydat+common-document-generation-service+design-system+gwa-cli+vue-scaffold+von-bc-registries-agent+api-specs+von+cpf+shinyrems,47240,17240,4538,16150,4874,329,20588,bcgov,""
bounswe,bounswe2020group6+bounswe2020group2+2021SpringGroup2+2021SpringGroup5+2021SpringGroup4+bounswe2020group8+bounswe2020group3+bounswe2020group7+bounswe2020group4+bounswe2020group5+2021SpringGroup7+2021SpringGroup3+2021SpringGroup10+bounswe2020group9+bounswe2020group1+2021SpringGroup12+2021SpringGroup9+2021SpringGroup6+2021SpringGroup8+2021SpringGroup1+2021SpringGroup11,10751,3549,994,3532,1875,329,4333,bounswe,""
qiskit-community,qiskit-translations+ibm-quantum-challenge-2021+qiskit-textbook+MicroQiskit+Quantum-Challenge-Grader+openshift-quantum-operators+qiskit-hackathon-korea-21+qiskit-advocate-mentorship-program,20235,1407,611,17934,154,320,18063,qiskit-community,""
jenkinsci,helm-charts+kubernetes-operator+gitlab-plugin+configuration-as-code-plugin+plugin-installation-manager-tool+datadog-plugin+jenkinsfile-runner+nexus-platform-plugin+bom+prometheus-plugin+github-checks-plugin+tekton-client-plugin+gitlab-branch-source-plugin+.github+JenkinsPipelineUnit+docker+checks-api-plugin+jira-plugin+google-storage-plugin+azure-ad-plugin+maven-artifact-choicelistprovider-plugin+bitbucket-branch-source-plugin+code-coverage-api-plugin+google-kubernetes-engine-plugin+azure-vm-agents-plugin+uipath-automation-package-plugin+templating-engine-plugin+slack-plugin+bitbucket-push-and-pull-request-plugin+junit-plugin+google-oauth-plugin+azure-keyvault-plugin+docker-agent+ec2-fleet-plugin+google-compute-engine-plugin+custom-folder-icon-plugin+aws-credentials-plugin+theme-manager-plugin+docker-swarm-plugin+azure-credentials-plugin+aws-sam-plugin+snyk-security-scanner-plugin+ecutest-plugin+file-parameters-plugin+minio-plugin+docker-plugin+ansicolor-plugin+build-history-manager-plugin+codescene-plugin+windows-azure-storage-plugin+amazon-ecs-plugin+office-365-connector-plugin+database-plugin+azure-container-agents-plugin+archetypes+osf-builder-suite-for-sfcc-deploy-plugin+azure-artifact-manager-plugin+docker-ssh-agent+lockable-resources-plugin+docker-inbound-agent+build-name-setter-plugin+dark-theme-plugin+remoting-opentelemetry-plugin+azure-storage-plugin+pipeline-github-plugin+urltrigger-plugin+environment-dashboard-plugin+icon-shim-plugin+categorized-view-plugin+cucumber-reports-plugin+memkins+plasticscm-plugin+rest-list-parameter-plugin+jms-messaging-plugin+eiffel-broadcaster-plugin+aws-secrets-manager-credentials-provider-plugin+discord-notifier-plugin+venafi-vcert-plugin+remote-file-plugin+build-discarder-plugin+dependency-track-plugin+testrail-plugin+kubernetes-cli-plugin+cloud-stats-plugin+openstack-cloud-plugin+pipeline-aws-plugin+cobertura-plugin+cas-plugin+ghprb-plugin+gradle-jpi-plugin,10371,5681,1384,2548,1053,320,2789,Jenkins,jenkins.io
